trial_number,model_name,display_name,hyperparameters,selection_status,validation_verdict,error_message,rmse,mae,r2,composite_score,test_rmse,test_mae,test_r2,test_composite_score,validation_pass_rate,failed_count,hard_failed_count,warning_count,suspicious_count,durability_caution_count,dataset_anomaly_count
518,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.02066432960153289, ""max_depth"": 6, ""min_child_weight"": 9.497570982074906, ""subsample"": 0.7335066767156219, ""colsample_bytree"": 0.6748698193190498, ""reg_alpha"": 0.0007097430211463077, ""reg_lambda"": 2.45665657059812}",no_improvement,WARN,,3.895276421065636,2.6374238885575245,0.9399210722938605,0.9120652541580619,3.318505345267093,2.3610303849662415,0.9575209479033064,0.9270521824776665,0.2824427480916031,0,0,188,68,188,84
519,CatBoostRegressor,CatBoost,"{""iterations"": 200, ""learning_rate"": 0.010136248230327416, ""depth"": 4, ""l2_leaf_reg"": 5.189306441037751, ""bagging_temperature"": 2.0405269510487827, ""random_strength"": 1.7430045653459185}",no_improvement,WARN,,7.179872131897087,5.66137754190635,0.7964447226824568,0.8055522257155024,7.138550668418215,5.711793335099784,0.8034333361250034,0.807947578508794,0.2824427480916031,0,0,188,67,188,83
520,XGBRegressor,XGBoost,"{""n_estimators"": 300, ""learning_rate"": 0.05, ""max_depth"": 5, ""min_child_weight"": 9.997308146162563, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.01, ""reg_lambda"": 3.2091529897863427}",no_improvement,WARN,,3.828625902393571,2.60845449720238,0.9418549671117544,0.9137503619070346,3.3587332667485015,2.397015878210463,0.9564848178663246,0.925969929146407,0.2824427480916031,0,0,188,66,188,82
521,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.13032218440284468, ""max_depth"": 6, ""min_child_weight"": 9.337219476924734, ""subsample"": 0.7224025960759337, ""colsample_bytree"": 0.6831545505285105, ""reg_alpha"": 0.0016566695346769396, ""reg_lambda"": 3.3048960995639236}",no_improvement,WARN,,3.6365403183060763,2.2634819076805095,0.9476099935088719,0.9201384299084642,2.634169295923874,1.6920578442327947,0.9732343903082781,0.9452100112980576,0.2824427480916031,0,0,188,66,188,82
522,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.11526292720724263, ""max_depth"": 6, ""min_child_weight"": 8.943276510704472, ""subsample"": 0.7415796123020008, ""colsample_bytree"": 0.6716012353196464, ""reg_alpha"": 0.003339149133862329, ""reg_lambda"": 5.557086407819282}",no_improvement,WARN,,3.581213011543788,2.245877790578019,0.9491912365236643,0.9214936237151056,2.713251098172778,1.7004425800593597,0.9716031773595066,0.9435564289932035,0.2824427480916031,0,0,188,65,188,81
523,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.13788988228022622, ""max_depth"": 6, ""min_child_weight"": 9.697700673082476, ""subsample"": 0.7166291805978577, ""colsample_bytree"": 0.6587340946455271, ""reg_alpha"": 0.002402879521303571, ""reg_lambda"": 3.8219430070715674}",no_improvement,WARN,,3.618894162660743,2.2550645423430296,0.9479563351222222,0.9205390950956881,2.6929929206262178,1.6836395217509235,0.9720256375508641,0.9440641902815972,0.2824427480916031,0,0,188,63,188,79
524,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.11988461375683315, ""max_depth"": 6, ""min_child_weight"": 9.422362530513125, ""subsample"": 0.7316088677255906, ""colsample_bytree"": 0.6648641717495638, ""reg_alpha"": 0.001205435764721292, ""reg_lambda"": 6.974714687700282}",no_improvement,WARN,,3.5761965546426056,2.2481764322936573,0.949398370629883,0.9216136248411685,2.7769726214952684,1.7747895813313326,0.9702536988733816,0.941831669014569,0.2824427480916031,0,0,188,63,188,78
525,LGBMRegressor,LightGBM,"{""n_estimators"": 200, ""learning_rate"": 0.011974225190956589, ""num_leaves"": 30, ""min_child_samples"": 5, ""subsample"": 0.7830063596700212, ""colsample_bytree"": 0.65393388343601, ""reg_lambda"": 0.23223045700394615}",no_improvement,WARN,,4.832311875342621,3.6632211638340957,0.9076247446445083,0.8833480121399233,4.5789043518629375,3.5766776434112493,0.919125256284281,0.8908658686394408,0.2824427480916031,0,0,188,67,188,83
526,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.10030682614851584, ""max_depth"": 6, ""min_child_weight"": 8.983469221162018, ""subsample"": 0.7098680928251188, ""colsample_bytree"": 0.6795822677496745, ""reg_alpha"": 0.002773694287282296, ""reg_lambda"": 2.7896449592899986}",no_improvement,WARN,,3.5885570346006297,2.2608660874398057,0.9489925299247609,0.9212456235967592,2.685016580914591,1.7497537058602342,0.9721911059180871,0.9438529930762453,0.2824427480916031,0,0,188,65,188,81
527,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.12664615425745746, ""max_depth"": 6, ""min_child_weight"": 8.538738513821874, ""subsample"": 0.7575895216523942, ""colsample_bytree"": 0.662936086785445, ""reg_alpha"": 0.0008513488525592424, ""reg_lambda"": 5.445869771006416}",new_best,WARN,,3.496962183547422,2.2214684902954596,0.9514963641895609,0.9235129056164861,2.637285638616314,1.6443721156003874,0.973171022967612,0.9454163711559997,0.2824427480916031,0,0,188,64,188,80
528,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.12411543917363616, ""max_depth"": 6, ""min_child_weight"": 8.506417938658302, ""subsample"": 0.7566096634427629, ""colsample_bytree"": 0.6538269497172526, ""reg_alpha"": 0.0004234514333199387, ""reg_lambda"": 4.218610177561712}",no_improvement,WARN,,3.6035236256646526,2.258037048575165,0.9485774211957503,0.9209257031301952,2.6958594462777272,1.7026228102952308,0.9719660518719077,0.9438985928972465,0.2824427480916031,0,0,188,67,188,83
529,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.13319397022911375, ""max_depth"": 6, ""min_child_weight"": 8.85465484427072, ""subsample"": 0.7517830378881972, ""colsample_bytree"": 0.6708593762415003, ""reg_alpha"": 0.0008460090212093809, ""reg_lambda"": 2.127583795532933}",no_improvement,WARN,,3.603405188054957,2.2563071079741563,0.9484954808739718,0.9209125663027797,2.693020631379106,1.6934777872525997,0.9720250618385201,0.9440080488852913,0.2824427480916031,0,0,188,64,188,81
530,XGBRegressor,XGBoost,"{""n_estimators"": 300, ""learning_rate"": 0.05, ""max_depth"": 5, ""min_child_weight"": 9.239016932256341, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.01, ""reg_lambda"": 3.359177410707053}",no_improvement,WARN,,3.8499340608911963,2.6221376203714977,0.941327288802758,0.9132138313897149,3.3575422349466253,2.396138023522457,0.9565156740090303,0.926000965716649,0.2824427480916031,0,0,188,66,188,82
531,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.14158849319158803, ""max_depth"": 6, ""min_child_weight"": 8.65746970993283, ""subsample"": 0.7211494705992959, ""colsample_bytree"": 0.6638111364198734, ""reg_alpha"": 0.001154256083668321, ""reg_lambda"": 5.1066747761687346}",no_improvement,WARN,,3.6061326966663003,2.2544506299446905,0.9484375568706153,0.9208671566171203,2.6318259997035716,1.6399787175594345,0.9732819892648825,0.9455515848780502,0.2824427480916031,0,0,188,65,188,81
532,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.14835690893603512, ""max_depth"": 6, ""min_child_weight"": 9.74532982165295, ""subsample"": 0.7655885741247251, ""colsample_bytree"": 0.6515628131692287, ""reg_alpha"": 0.0005609960845664101, ""reg_lambda"": 4.197059386396204}",no_improvement,WARN,,3.639062640439979,2.277109499264566,0.947324248932589,0.9199401008133816,2.644646051283112,1.6759127190785066,0.9730210597609521,0.9450892569789093,0.2824427480916031,0,0,188,67,188,83
533,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.12668458429250087, ""max_depth"": 6, ""min_child_weight"": 8.912056574314748, ""subsample"": 0.7061612324233169, ""colsample_bytree"": 0.6725267758666563, ""reg_alpha"": 0.0017046499331588255, ""reg_lambda"": 3.458353892555592}",no_improvement,WARN,,3.5917114271566417,2.282321506434096,0.9488031456640809,0.9210230558582987,2.688563306733863,1.6944179456111388,0.9721175900482176,0.9440934459657228,0.2824427480916031,0,0,188,67,188,82
534,ExtraTreesRegressor,ExtraTrees,"{""n_estimators"": 500, ""max_depth"": 6, ""min_samples_split"": 3, ""min_samples_leaf"": 2, ""max_features"": ""sqrt""}",no_improvement,WARN,,6.462524525385267,5.033722286899889,0.8350340398066743,0.8308056253791503,6.443515268662717,5.046093214000265,0.8398468452457246,0.832448045333463,0.2824427480916031,0,0,188,73,188,88
535,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.11452522109319688, ""max_depth"": 6, ""min_child_weight"": 8.567957957859875, ""subsample"": 0.747681980065821, ""colsample_bytree"": 0.6805830845462527, ""reg_alpha"": 0.0009525782618377969, ""reg_lambda"": 1.719116342145944}",no_improvement,WARN,,3.580604432761362,2.2214917336337288,0.9492320004094184,0.9216522069216868,2.7416127234445358,1.7350629754046116,0.9710064103564899,0.9427812808342436,0.2824427480916031,0,0,188,66,188,81
536,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.10897580574587466, ""max_depth"": 6, ""min_child_weight"": 9.108098763148893, ""subsample"": 0.7250037177199232, ""colsample_bytree"": 0.6594158245073244, ""reg_alpha"": 0.0006490132085716525, ""reg_lambda"": 5.380161154847159}",no_improvement,WARN,,3.6698933837659213,2.3190321538941387,0.9467529210789027,0.919096462489806,2.7506407050897193,1.8209555030472222,0.9708151473359571,0.9421111866874667,0.2824427480916031,0,0,188,64,188,79
537,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.12669668716603402, ""max_depth"": 6, ""min_child_weight"": 8.747412081401349, ""subsample"": 0.7152444906469313, ""colsample_bytree"": 0.653403512784127, ""reg_alpha"": 0.002322453618103, ""reg_lambda"": 6.968616540594981}",no_improvement,WARN,,3.562523338333367,2.2291946394315763,0.9495298078974617,0.9219533894022195,2.5481959889987356,1.6661504376122835,0.9749530165055155,0.947086131841812,0.2824427480916031,0,0,188,64,188,79
538,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.11347043912720498, ""max_depth"": 6, ""min_child_weight"": 9.555511905772043, ""subsample"": 0.7329454115449188, ""colsample_bytree"": 0.6695015170546367, ""reg_alpha"": 0.0014508778433028112, ""reg_lambda"": 4.834035624765513}",no_improvement,WARN,,3.6529427731497224,2.2910992188878447,0.9471542807799105,0.9196140554723289,2.710020270989339,1.7853057601844635,0.9716707646192051,0.9431429328617333,0.2824427480916031,0,0,188,64,188,80
539,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.13403171721068363, ""max_depth"": 6, ""min_child_weight"": 8.371155563529154, ""subsample"": 0.7421661615640327, ""colsample_bytree"": 0.996256836900134, ""reg_alpha"": 0.003520573118326096, ""reg_lambda"": 2.4375947270060734}",no_improvement,WARN,,3.690045834800059,2.3179471318990785,0.9459933826502894,0.9185901224061553,2.744949992422495,1.7546896169675519,0.9709357816368572,0.9426020879846093,0.2824427480916031,0,0,188,65,188,81
540,XGBRegressor,XGBoost,"{""n_estimators"": 300, ""learning_rate"": 0.05, ""max_depth"": 5, ""min_child_weight"": 8.916596284818475, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.01, ""reg_lambda"": 3.872340123242616}",no_improvement,WARN,,3.8464723850546,2.6146394978410608,0.9414061982103228,0.9133287502138101,3.3325446617281984,2.3666435492059255,0.9571607626310674,0.9267141438752958,0.2824427480916031,0,0,188,65,188,81
541,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.12022149063923021, ""max_depth"": 6, ""min_child_weight"": 9.333811917166013, ""subsample"": 0.7117129194698372, ""colsample_bytree"": 0.6908009096938742, ""reg_alpha"": 0.0007677637408505511, ""reg_lambda"": 6.268094987389682}",no_improvement,WARN,,3.65804519847024,2.2982094155679675,0.9469560086164641,0.9194423473642683,2.803106830923188,1.7719785719597527,0.9696911768583728,0.9413097052720649,0.2824427480916031,0,0,188,65,188,81
542,RandomForestRegressor,RandomForest,"{""n_estimators"": 200, ""max_depth"": 4, ""min_samples_split"": 5, ""min_samples_leaf"": 2, ""max_features"": ""sqrt""}",no_improvement,WARN,,6.279294278545833,4.867451265831808,0.844170311219116,0.8370735024463614,6.099439453906343,4.842799422248502,0.8564941440781256,0.8434499570365113,0.2824427480916031,0,0,188,67,188,84
543,HistGradientBoostingRegressor,HistGradientBoosting,"{""learning_rate"": 0.015679817618210214, ""max_depth"": 5, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 12, ""l2_regularization"": 0.9120929907402352}",no_improvement,WARN,,6.579803032251148,5.175309427890014,0.8289662763206402,0.8265291620440263,6.5332315044532425,5.255000714753656,0.835356014910106,0.8286536175605419,0.2824427480916031,0,0,188,68,188,84
544,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.15521773979887116, ""max_depth"": 6, ""min_child_weight"": 8.716090427848041, ""subsample"": 0.7601631011438592, ""colsample_bytree"": 0.6607398305072925, ""reg_alpha"": 0.0012772708747478053, ""reg_lambda"": 3.0082200135690176}",no_improvement,WARN,,3.612711607681078,2.2419040646173243,0.9482714650599314,0.9207952935665085,2.7993646768150175,1.7538509840735093,0.9697720475391546,0.9414892204981327,0.2824427480916031,0,0,188,67,188,83
545,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.10261232311895109, ""max_depth"": 6, ""min_child_weight"": 8.528786212251951, ""subsample"": 0.7268748805910528, ""colsample_bytree"": 0.6799444310647832, ""reg_alpha"": 0.001933820884212286, ""reg_lambda"": 4.485159222896181}",no_improvement,WARN,,3.590482718612132,2.2602019766959325,0.9489524000391203,0.9212101403115127,2.5850978687997688,1.6778057054774413,0.9742223244418772,0.9462799265842033,0.2824427480916031,0,0,188,64,188,79
546,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.10908998042483664, ""max_depth"": 6, ""min_child_weight"": 9.003192350520209, ""subsample"": 0.701164986052447, ""colsample_bytree"": 0.651804505439502, ""reg_alpha"": 0.00021215307324007365, ""reg_lambda"": 5.495728481869915}",no_improvement,WARN,,3.603862952828435,2.2890745669779813,0.9485815753351435,0.9207468231426283,2.6283940411005062,1.7246757241095552,0.9733516255710807,0.9451424827194109,0.2824427480916031,0,0,188,65,188,81
547,CatBoostRegressor,CatBoost,"{""iterations"": 500, ""learning_rate"": 0.12489512625191147, ""depth"": 7, ""l2_leaf_reg"": 2.240757876896219, ""bagging_temperature"": 0.8145002420414096, ""random_strength"": 0.4423371478719387}",no_improvement,WARN,,3.602078031430948,2.236612747750193,0.9486062234745981,0.9210757875594984,2.40444692110321,1.606444614740614,0.9776992143848117,0.9502774068804143,0.2824427480916031,0,0,188,64,188,80
548,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.12221122212520598, ""max_depth"": 6, ""min_child_weight"": 9.119676914234589, ""subsample"": 0.7199581881997406, ""colsample_bytree"": 0.6694633003279817, ""reg_alpha"": 0.0004007697042860422, ""reg_lambda"": 3.5998621675919518}",no_improvement,WARN,,3.588928254785929,2.2492898824477923,0.9488779089082542,0.9212713897653503,2.5098973640718456,1.6383745468631354,0.97570025596201,0.9480080941803898,0.2824427480916031,0,0,188,63,188,78
549,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.09954487276034271, ""max_depth"": 6, ""min_child_weight"": 8.378898747503273, ""subsample"": 0.7351389345170739, ""colsample_bytree"": 0.6457446929771997, ""reg_alpha"": 0.006458094850855454, ""reg_lambda"": 4.695144500670542}",no_improvement,WARN,,3.571048822289079,2.2477744820419927,0.9494257933794247,0.9216968224400959,2.539373225175819,1.6295674274145386,0.9751261594338667,0.947469337401762,0.2824427480916031,0,0,188,64,188,80
550,XGBRegressor,XGBoost,"{""n_estimators"": 300, ""learning_rate"": 0.05, ""max_depth"": 5, ""min_child_weight"": 8.805456469072649, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.01, ""reg_lambda"": 8.082574193427483}",no_improvement,WARN,,3.9163624048792633,2.7015793266201187,0.9392877721713854,0.9112150517361204,3.3420803025054093,2.403002836447961,0.9569152541357234,0.9263004246979628,0.2824427480916031,0,0,188,67,188,83
551,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.14426213586783065, ""max_depth"": 6, ""min_child_weight"": 8.616541734403368, ""subsample"": 0.7076485089118962, ""colsample_bytree"": 0.6958394801403365, ""reg_alpha"": 0.0008563479813356547, ""reg_lambda"": 2.736657990978205}",no_improvement,WARN,,3.660792256186754,2.2746913527153767,0.9467469796537975,0.9194736985296227,2.6678012711664065,1.6805861906166388,0.97254656292572,0.9445934917338787,0.2824427480916031,0,0,188,64,188,80
552,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.11304904232066142, ""max_depth"": 6, ""min_child_weight"": 8.146390492463295, ""subsample"": 0.7483617235844703, ""colsample_bytree"": 0.6603989224694099, ""reg_alpha"": 0.003712087309499847, ""reg_lambda"": 6.259979635137377}",no_improvement,WARN,,3.562635489754412,2.248681776553906,0.9497800907307227,0.9219168056094825,2.584592969947028,1.6460871926594016,0.974232392801743,0.9464692586530028,0.2824427480916031,0,0,188,67,188,82
553,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.1322922523202632, ""max_depth"": 6, ""min_child_weight"": 9.238368205365155, ""subsample"": 0.7148611745471765, ""colsample_bytree"": 0.6756228920422783, ""reg_alpha"": 0.002699070315525285, ""reg_lambda"": 3.9327368739262103}",no_improvement,WARN,,3.6373939605202947,2.2842645422238164,0.9475897158924289,0.9200028877020288,2.6510584242443525,1.6863061953059932,0.9728900715261244,0.9449006864218812,0.2824427480916031,0,0,188,66,188,82
554,LGBMRegressor,LightGBM,"{""n_estimators"": 150, ""learning_rate"": 0.017660077525192542, ""num_leaves"": 52, ""min_child_samples"": 11, ""subsample"": 0.6421481355324535, ""colsample_bytree"": 0.7110081249136277, ""reg_lambda"": 0.003299779340994453}",no_improvement,WARN,,4.625427582562107,3.3813413710697313,0.9153565432136519,0.8901816927777074,4.251003027270962,3.144759988614975,0.9302936082779308,0.9012871867882177,0.2824427480916031,0,0,188,66,188,82
555,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.10048920749766527, ""max_depth"": 6, ""min_child_weight"": 8.905266021972237, ""subsample"": 0.7276886813452074, ""colsample_bytree"": 0.646547988309928, ""reg_alpha"": 0.001795999081732555, ""reg_lambda"": 3.209385697254351}",no_improvement,WARN,,3.563192953497043,2.242602897351215,0.9496034957970384,0.9218902943976794,2.630338706432226,1.685009839781757,0.9733121784106645,0.9453272610431604,0.2824427480916031,0,0,188,68,188,83
